LAMMPS data file via write_data, version 23 Jun 2022, timestep = 1104

3087 atoms
3 atom types

0 36.0247609953 xlo xhi
0 36.0247609953 ylo yhi
0 36.0247609953 zlo zhi

Masses

1 28.086
2 15.999
3 1.008

Atoms # charge

448 2 -0.0258439832085914 0.12793537125717014 2.2023958113839037 0.7190051817607302 0 0 0
11 1 0.05024841384999759 4.234059744236677 2.111691320256021 1.7296093896662346 0 0 0
1 1 0.07359396665699537 2.3618425554491767 0.05166082570598837 3.6050213594927096 0 0 0
4 2 -0.02601467674765109 1.4164337509293405 1.052844718890534 4.297425917070277 0 0 0
64 1 0.07354285063586985 2.362084672888454 5.197905426791811 3.605247677814624 0 0 0
2660 2 -0.03940992107284839 3.369907141405265 0.6481374653794458 2.7419111923694337 0 0 1
2723 2 -0.03938693797867528 3.369963714363324 5.794635812292232 2.7418726176851207 0 0 1
2715 2 -0.02366796990104198 0.1386062451694072 2.9459942971208815 1.1170520035895941 0 0 1
75 1 0.05082290827109701 4.23062845811522 3.0195823517510214 0.09361720129330936 0 0 0
516 1 0.05076763258115308 4.22913488047774 3.0205110440823715 5.2390022923175374 0 0 0
513 2 -0.01932447892030913 1.348117348529091 4.026445815135948 2.62186277636784 0 0 0
521 2 -0.04039241348719893 3.3595619641196497 4.526370591107935 4.438345663585007 0 0 0
889 2 -0.02596472810307918 0.1273429508099723 2.2021221379956932 5.865475573131183 0 0 0
457 2 -0.02554954541267967 5.276052701739272 2.204048639818354 0.7155247496231576 0 0 0
20 1 0.0502236634313933 9.380173478132207 2.1081564403383672 1.7277171269810678 0 0 0
10 1 0.07354105330667927 7.508108441985595 0.05156337529677163 3.604959900379904 0 0 0
13 2 -0.02594712124375688 6.561364887094343 1.0541673313001036 4.299212451405939 0 0 0
73 1 0.07346471423222033 7.508704808253164 5.198100914094701 3.6050500173331517 0 0 0
2669 2 -0.0394155571030296 8.516100100848597 0.6478787529267326 2.7421211332079674 0 0 1
2732 2 -0.03941747612744246 8.516249111948898 5.794668367344176 2.741889086581058 0 0 1
2724 2 -0.02401039628691215 5.282380723666933 2.94500865584537 1.1190061344822169 0 0 1
84 1 0.05055726348345015 9.369952549511764 3.020016376547943 0.0866087354813319 0 0 0
525 1 0.05097251602733451 9.380342378696199 3.015618619157077 5.241141310292836 0 0 0
522 2 -0.01928227156783455 6.493941076917776 4.025954467444961 2.6211443064020017 0 0 0
530 2 -0.04031935129926067 8.505929435351002 4.5264550855539625 4.438301231774754 0 0 0
898 2 -0.02587055597559029 5.2743033113487865 2.2023512650297152 5.865337792049102 0 0 0
466 2 -0.02667199802048721 10.417826230892231 2.203851834812623 0.7198405990362411 0 0 0
29 1 0.05029248056641443 14.52800686418115 2.1105209731428993 1.727005646049756 0 0 0
19 1 0.07351021375055378 12.654707540677109 0.05176740652458781 3.6048609495821946 0 0 0
22 2 -0.02590337898160053 11.706973375558068 1.0549102022651051 4.300209557916643 0 0 0
82 1 0.07361590038455267 12.655065675873438 5.198059539632808 3.6050660264758068 0 0 0
2678 2 -0.03939732494019296 13.662609352028614 0.6482439272758704 2.7418690128604166 0 0 1
