LAMMPS data file via write_data, version 23 Jun 2022, timestep = 651232

1839 atoms
3 atom types

-65.16 65.16 xlo xhi
-65.16 65.16 ylo yhi
-1.6289999999999998 1.6289999999999998 zlo zhi

Masses

1 1.00784
2 15.9991
3 28.0855

Atoms # charge

21 3 1.271408240907833 -30.119280238612372 -29.484418640908103 0 0 0 0
359 2 -0.8300479118051081 -30.32199736153333 -31.03239560907714 0 0 0 0
509 3 1.232700661899162 -31.079438653698592 -32.41956684853029 0 1 1 0
865 2 -0.8519370239850292 -31.427636649948656 -28.67891607228426 0 1 0 0
598 3 1.30703372276451 -32.911007155282604 -28.247244666270063 0 1 1 0
318 2 -0.8238472546003904 -28.840776221069294 -28.556492265723808 0 0 0 0
510 3 1.11139044586491 -28.009757636389036 -27.244274048802847 0 1 0 0
825 2 -0.8115053765035903 -32.626134390959045 -32.53830561040751 0 1 1 0
412 2 -0.6567588847297898 -26.73602548074947 -31.291822996319965 0 0 0 0
589 3 0.7412574142888178 -26.12689082514188 -29.84982236118821 0 1 1 0
714 2 -0.845253422666702 -26.31913014195463 -27.510778640826402 0 1 0 0
141 3 1.074432300597924 -23.43365284021152 -31.409582825672256 0 0 0 0
963 2 -0.8204806619650971 -23.390371227443467 -27.592679979640018 0 1 1 0
581 3 1.231737085009107 -22.140567673651766 -28.579362318010716 0 1 0 0
253 2 -0.7173984122026267 -22.390112039715152 -30.165240797458946 0 0 0 0
440 2 -0.6367073907402089 -24.558329823625858 -30.25793590024619 0 0 0 0
326 2 -0.8207996184427988 -20.698903960285598 -27.96933443750818 0 0 1 0
573 3 1.206398171458532 -24.82366675089939 -27.01042067237149 0 1 1 0
997 2 -0.7040196165118074 -24.68131543318903 -32.58852027115174 0 1 0 0
871 2 -0.7048365932889887 -21.908771865964884 -32.91200853324225 0 1 0 0
534 3 1.188607666017945 -26.21932014721847 -32.81079811406403 0 1 1 0
96 3 0.924950663681396 -19.935747442010673 -32.07497413587972 0 0 0 0
32 3 1.590141923518218 -19.54901951757378 -26.924557231823233 0 0 1 0
337 2 -0.7174797967343599 -19.376522475523785 -30.64190716405511 0 0 0 0
213 2 -0.8218491699366764 -16.604662408832247 -30.115167119724642 0 0 0 0
46 3 1.225086612008243 -18.132133781779295 -29.62357149456968 0 0 1 0
367 2 -0.8444300023100544 -14.373154085844815 -28.693406030104754 0 0 1 0
201 3 1.29913023540832 -15.042269629243505 -30.075455825142793 0 0 0 0
298 2 -0.838454839148685 -18.50748318938036 -28.149752115256845 0 0 0 0
418 2 -0.8039815501099921 -13.980564691708846 -31.20421567823458 0 0 1 0
52 3 1.297843157664274 -14.275441116245513 -27.101817649367014 0 0 1 0
458 2 -0.7736509694348418 -18.631146751215216 -32.973408115745926 0 0 1 0
200 3 1.407351304745313 -12.62689426207222 -32.08039998916299 0 0 0 0
931 2 -0.7337042235362482 -11.708014600920515 -30.704270664838493 0 0 0 0
91 3 1.171429855973216 -10.404283640735324 -29.79031237776447 0 0 1 0
966 2 -0.7774585796815622 -8.79622538983499 -30.006490064731214 0 0 1 0
64 3 1.210180184957078 -7.3327392005331005 -29.365025230202228 0 0 1 0
314 2 -0.8446808647161699 -10.63028245086265 -28.199934296055808 0 0 0 0
782 2 -0.8044924683096419 -6.716273278730594 -27.942239014368845 0 0 0 0
81 3 1.279831938233558 -11.2163607793172 -26.846087320545934 0 0 1 0
243 2 -0.8386159070555983 -12.787178126410717 -26.629916699200088 0 0 1 0
382 2 -0.7579177153682067 -11.186974609100275 -32.848319355560626 0 0 1 0
294 2 -0.8080082156039641 -6.103028374269078 -30.326013268592966 0 0 0 0
240 2 -0.8539349255062481 -3.497688919025003 -31.18645692586995 0 0 0 0
158 3 1.221547938246389 -5.050284463830247 -31.499485862693057 0 0 1 0
700 2 -0.8604088996165757 -2.5192547843539956 -28.88663291226482 0 0 0 0
689 3 1.291412298628922 -2.1894782209825077 -30.384052376275566 0 0 1 0
356 2 -0.8583544266204518 -0.6338597015165158 -30.53774849272452 0 0 0 0
188 3 1.354338358738756 -2.541146191334968 -27.38256316674635 0 0 0 0
874 2 -0.8989165247308463 -3.9959824572371114 -26.9747567612154 0 0 0 0
239 2 -0.8278291638229734 -5.880751008325129 -32.80469112260561 0 0 1 0
189 3 1.263758651503826 -5.537121376758051 -26.86161554003019 0 0 0 0
450 2 -0.8860649413180811 -1.0963193400715405 -26.736778160781917 0 0 0 0
414 2 -0.8050637206770864 -28.903389313718936 -25.964280249720993 0 0 1 0
80 3 0.8929490791980623 -32.13671579652101 -23.113939221024758 0 0 0 0
20 3 1.268783744125743 -29.43133789053734 -24.539913170646773 0 0 0 0
469 2 -0.8391613668118981 -28.458489411536682 -23.32783353526723 0 0 0 0
270 2 -0.7669540365846848 -30.94270631926443 -24.168829996895248 0 0 0 0
636 3 1.23453866729921 -28.39795885299056 -21.75630994174578 0 1 0 0
285 2 -0.8470692245802821 -26.957039394180256 -21.226141703430443 0 0 0 0
352 2 -0.8448864948336339 -29.698810178974274 -20.91670418608768 0 0 0 0
876 2 -0.7976949810071131 -32.603165598848676 -21.07872261722 0 1 0 0
455 2 -0.8809275443423248 -20.547396924447373 -25.724337811719952 0 0 0 0
41 3 1.30191917843048 -25.412046491487903 -21.33781413901748 0 0 0 0
475 2 -0.8622595389587908 -24.885780242348005 -22.826846598001076 0 0 1 0
287 2 -0.8449157238004109 -24.713352670310826 -25.46956101836313 0 0 0 0
675 3 1.392153104269695 -24.03979879498567 -24.113136423131095 0 1 1 0
