LAMMPS data file via write_data, version 23 Jun 2022, timestep = 0

648 atoms
3 atom types

0 21.48 xlo xhi
0 21.48 ylo yhi
0 21.48 zlo zhi

Masses

1 1.00784
2 15.9991
3 28.0855

Atoms # charge

1 3 1.807755884958104 0 0 0 0 0 0
3 3 1.807755884958155 3.58 3.58 0 0 0 0
6 3 1.807755884958468 1.79 1.79 1.79 0 0 0
8 3 1.807755884958262 5.37 5.37 1.79 0 0 0
9 2 -0.9038779424793277 0.895 0.895 0.895 0 0 0
12 2 -0.903877942479186 4.475 6.265 2.685 0 0 0
14 2 -0.9038779424791563 6.265 4.475 2.685 0 0 0
17 2 -0.9038779424791054 6.265 6.265 0.895 0 0 0
18 2 -0.9038779424792833 2.685 0.895 2.685 0 0 0
19 2 -0.9038779424792762 2.685 2.685 0.895 0 0 0
23 2 -0.90387794247923 0.895 2.685 2.685 0 0 0
24 2 -0.9038779424796498 4.475 4.475 0.895 0 0 0
217 3 1.807755884958263 0 0 7.16 0 0 0
219 3 1.807755884958755 3.58 3.58 7.16 0 0 0
222 3 1.807755884958468 1.79 1.79 8.95 0 0 0
224 3 1.807755884958326 5.37 5.37 8.95 0 0 0
225 2 -0.9038779424791545 0.895 0.895 8.055 0 0 0
228 2 -0.9038779424794245 4.475 6.265 9.845 0 0 0
230 2 -0.9038779424794069 6.265 4.475 9.845 0 0 0
233 2 -0.9038779424788814 6.265 6.265 8.055 0 0 0
234 2 -0.9038779424794156 2.685 0.895 9.845 0 0 0
235 2 -0.9038779424790522 2.685 2.685 8.055 0 0 0
239 2 -0.9038779424793694 0.895 2.685 9.845 0 0 0
240 2 -0.9038779424793663 4.475 4.475 8.055 0 0 0
2 3 1.807755884958307 0 3.58 3.58 0 0 0
4 3 1.807755884958312 3.58 0 3.58 0 0 0
5 3 1.807755884958666 5.37 1.79 5.37 0 0 0
7 3 1.807755884958534 1.79 5.37 5.37 0 0 0
10 2 -0.9038779424789288 6.265 2.685 4.475 0 0 0
11 2 -0.9038779424793361 2.685 4.475 6.265 0 0 0
13 2 -0.9038779424790764 2.685 6.265 4.475 0 0 0
15 2 -0.9038779424791882 4.475 2.685 6.265 0 0 0
16 2 -0.9038779424794849 0.895 4.475 4.475 0 0 0
20 2 -0.903877942478842 6.265 0.895 6.265 0 0 0
21 2 -0.9038779424794255 4.475 0.895 4.475 0 0 0
22 2 -0.9038779424789501 0.895 6.265 6.265 0 0 0
25 3 1.807755884958189 7.16 0 0 0 0 0
27 3 1.807755884958403 10.74 3.58 0 0 0 0
30 3 1.807755884958428 8.95 1.79 1.79 0 0 0
32 3 1.807755884958544 12.530000000000001 5.37 1.79 0 0 0
33 2 -0.9038779424791348 8.055 0.895 0.895 0 0 0
36 2 -0.9038779424791611 11.635 6.265 2.685 0 0 0
38 2 -0.9038779424793701 13.425 4.475 2.685 0 0 0
41 2 -0.9038779424792446 13.425 6.265 0.895 0 0 0
42 2 -0.9038779424792488 9.845 0.895 2.685 0 0 0
43 2 -0.9038779424792912 9.845 2.685 0.895 0 0 0
47 2 -0.9038779424790919 8.055 2.685 2.685 0 0 0
48 2 -0.9038779424794798 11.635 4.475 0.895 0 0 0
241 3 1.807755884958463 7.16 0 7.16 0 0 0
243 3 1.807755884958896 10.74 3.58 7.16 0 0 0
246 3 1.807755884958336 8.95 1.79 8.95 0 0 0
248 3 1.807755884958553 12.530000000000001 5.37 8.95 0 0 0
249 2 -0.9038779424790612 8.055 0.895 8.055 0 0 0
252 2 -0.9038779424793062 11.635 6.265 9.845 0 0 0
254 2 -0.9038779424793709 13.425 4.475 9.845 0 0 0
257 2 -0.9038779424789624 13.425 6.265 8.055 0 0 0
258 2 -0.9038779424793055 9.845 0.895 9.845 0 0 0
259 2 -0.9038779424791014 9.845 2.685 8.055 0 0 0
263 2 -0.9038779424793207 8.055 2.685 9.845 0 0 0
264 2 -0.9038779424791914 11.635 4.475 8.055 0 0 0
26 3 1.807755884958743 7.16 3.58 3.58 0 0 0
28 3 1.807755884958516 10.74 0 3.58 0 0 0
29 3 1.807755884958694 12.530000000000001 1.79 5.37 0 0 0
31 3 1.807755884958616 8.95 5.37 5.37 0 0 0
34 2 -0.9038779424791854 13.425 2.685 4.475 0 0 0
35 2 -0.9038779424792289 9.845 4.475 6.265 0 0 0
37 2 -0.9038779424791794 9.845 6.265 4.475 0 0 0
39 2 -0.9038779424791086 11.635 2.685 6.265 0 0 0
40 2 -0.9038779424793143 8.055 4.475 4.475 0 0 0
44 2 -0.9038779424790316 13.425 0.895 6.265 0 0 0
45 2 -0.9038779424792692 11.635 0.895 4.475 0 0 0
46 2 -0.9038779424786816 8.055 6.265 6.265 0 0 0
49 3 1.807755884958148 14.32 0 0 0 0 0
51 3 1.807755884958368 17.9 3.58 0 0 0 0
54 3 1.807755884958398 16.11 1.79 1.79 0 0 0
56 3 1.807755884958596 19.69 5.37 1.79 0 0 0
57 2 -0.9038779424791863 15.215 0.895 0.895 0 0 0
60 2 -0.9038779424792549 18.795 6.265 2.685 0 0 0
62 2 -0.9038779424792929 20.585 4.475 2.685 0 0 0
65 2 -0.9038779424791934 20.585 6.265 0.895 0 0 0
66 2 -0.9038779424793965 17.005 0.895 2.685 0 0 0
67 2 -0.903877942479415 17.005 2.685 0.895 0 0 0
71 2 -0.9038779424792034 15.215 2.685 2.685 0 0 0
72 2 -0.9038779424795956 18.795 4.475 0.895 0 0 0
265 3 1.807755884958431 14.32 0 7.16 0 0 0
267 3 1.807755884958577 17.9 3.58 7.16 0 0 0
