LAMMPS data file via write_data, version 23 Jun 2022, timestep = 370015

2300 atoms
3 atom types

0 48.87 xlo xhi
0 48.87 ylo yhi
1.0288323625243283 15.971167637474801 zlo zhi

Masses

1 1.00784
2 15.9991
3 28.0855

Atoms # charge

2211 2 -0.6439725109286015 3.417391539816855 1.643693807043432 3.3547876462199415 1 0 1
96 3 0.7994671284546802 4.585551520959682 0.5944636880117987 3.3475151506440293 0 1 0
957 3 0.6190713976366081 4.492538311521188 0.9477098536494255 6.456458539298605 1 1 2
772 3 0.9231049494724048 0.6430139569094121 1.9631247197528674 5.586501819392043 1 0 -1
1158 2 -0.6057520589003514 1.018141410149427 0.46977917812339626 5.910439301727052 0 1 1
2166 2 -0.6587272177674002 6.019138029097526 1.0255292023668765 6.182585579968453 1 0 0
203 3 0.5832729637178689 0.48845054267693294 0.07469508745479037 8.04705799854475 0 1 0
2098 2 -0.6701894754719859 1.8193370474909527 3.0002206467495265 5.435101991218511 1 1 0
881 3 1.067653993614275 5.339513489848053 1.6453004024729916 11.633162255601913 1 0 0
1511 2 -0.6663373717570917 5.155121786030833 1.7249724746289088 10.061863256623411 0 1 1
234 3 1.0269365390226 4.245781338010582 1.1102161201934915 8.913654752030594 0 1 1
2178 2 -0.6240558873139465 3.1615799918465113 2.2329951042193295 8.784842878282097 1 0 0
838 3 1.578893477680086 3.496982485281912 1.1178828989330403 13.959459237231462 1 1 0
1107 2 -0.7963231442428168 1.9586058679256781 1.3605154119185523 13.95554576320292 0 0 1
2172 2 -0.7961751087871825 4.120367722363882 2.407418601091764 14.586665610310952 1 0 0
877 3 1.293764565546504 0.5582554177344009 1.2936218438386307 14.603726363535214 1 1 0
1091 2 -0.766810535147282 4.182298596556456 1.0705651789667363 12.536152285626706 0 1 1
1018 2 -0.6678669186217686 0.539038259367122 2.057519605183826 15.967611370265818 0 0 -1
1073 2 -0.635325878243349 4.3669490739934815 3.8664153985928715 3.518951621542041 0 1 1
1169 2 -0.6413042974705336 1.9385728377524127 3.6137001090706105 2.6067545581292157 0 0 0
630 3 0.5949957274785133 5.538889488923793 4.886671154448565 3.312909036658422 1 0 0
304 3 0.706519664987352 0.5361343994393591 3.315841737015988 1.9587489598167735 0 1 1
74 3 1.132756678688092 2.9886403579683494 3.1310813109969127 3.676585359575953 0 1 0
2123 2 -0.7641349035128224 0.6627735227448721 5.231067179826487 7.345963314730706 1 1 0
230 3 0.8274933697930924 1.972649381500997 4.60535217271521 6.83612163779036 0 1 0
2083 2 -0.6567719960881296 3.00126121320642 5.749028715812496 6.485761467958815 1 1 1
2290 2 -0.6176495593107261 1.5598215358610947 3.723572943078627 10.038977968090714 1 1 0
145 3 0.3095031902820407 4.04979949062856 5.072210303893697 10.624185537577961 0 0 0
740 3 0.5964998997377629 2.7832900057788033 3.7465104506920897 9.031510789057965 1 1 0
