LAMMPS data file via write_data, version 23 Jun 2022, timestep = 1510052

6234 atoms
3 atom types

0.039821412463215466 53.947912556553284 xlo xhi
0.039821412463215466 53.947912556553284 ylo yhi
0.11757265677362838 32.462427343227105 zlo zhi

Masses

1 28.0855
2 15.9994
3 1.008

Atoms # charge

1 1 0.2514710452963761 2.5670928941054783 2.334688878697497 0.6758974375914242 0 0 1
2 1 0.01754229091956936 0.8666780809659934 1.3524227661591828 1.8336018922885071 0 0 0
3 1 0.008733755685675006 2.1315413202005296 5.350658771178275 3.037301661966947 0 0 0
7 1 0.2681400126431126 4.6777251664796635 0.1748758832660299 0.7090977698712586 0 0 0
5 1 -0.05067487596044374 6.14179439890173 1.496095727362764 1.837336198086074 0 0 0
6 1 0.02181157182155283 4.886874892307308 2.697771785101314 3.277435598508012 0 0 0
10 1 -0.02321641936377747 3.58247516044254 3.9307565202989783 1.9412956257445797 0 0 0
8 2 -0.5235070617188982 3.5866423004375565 1.204751808944685 0.2483307466820822 0 0 1
9 1 0.3907926892003988 4.962865025633241 5.231737065341358 0.7122852943140122 0 0 0
11 1 -0.02214034109739346 6.1867532198713695 6.695492850104896 1.8994562726796078 0 0 0
4 1 -0.01572299710756161 0.790142782907822 6.715799311526777 1.7431399136493704 0 0 0
99 2 -0.6102355968141175 6.013666686571619 4.18561945160214 0.22640376239658025 0 0 1
12 1 -0.001167149199046341 0.8265571758458415 1.3398887691630368 6.950304295178152 0 0 0
13 1 0.001074856602252192 2.151472769008155 2.696761099159034 5.664304945056061 0 0 0
19 1 -0.001187958273055213 4.823814341354221 5.440980831243156 5.661704414969918 0 0 0
21 1 -0.001171048216460677 3.502010202511557 4.060101368413976 6.931581524673812 0 0 0
22 1 0.01159581202628292 6.241678241406919 4.103483443463919 4.456880394554 0 0 0
17 1 0.001131104319561496 6.242913909356201 1.3901585384429123 6.9212151783107405 0 0 0
18 1 -0.00567742288542418 3.4929542255464026 1.3060675467222769 4.429868137381264 0 0 0
