pair,id,etol,ts,fail,dist,FEB,REB,K,iPos,fPos,box,A,B,C,D,E,F,G,H
2867-None,2867-2949,7e-06,0.5,False,2.6180456,4.110365341378877,4.333245788642962,1,"[26.755984237501274,8.363867323914988,0.18520102065596064]","[28.31296665399763,7.745597303167635,30.69759564037081]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",4.110213316816953,4.333090165098838
2969-None,2969-3056,7e-06,0.5,False,2.690679,0.4445962545927717,1.7731795864873685,1,"[26.653276917517314,13.092103341142412,0.15547738251674667]","[27.890711472274628,15.217468066847282,31.79888474163037]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",0.4448864714722731,1.7734753102486138
2969-None,2969-2955,7e-06,0.5,False,2.5877512,2.3493396977297643,3.884557966072818,1,"[26.653276917517314,13.092103341142412,0.15547738251674667]","[28.76028373472172,11.977814266366757,31.700153139347865]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.349312770391407,3.8843011807184666
1364-None,1364-2247,7e-06,0.5,False,2.2077218,0.8381877928754926,0.5972773023656309,1,"[17.979820489046798,16.052552790627196,0.15113059786476948]","[18.196176697923356,18.03941944672996,31.39632861584229]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",0.8381730500477715,0.5970844748662785
767-None,767-1546,7e-06,0.5,False,3.0485115,3.524149755211166,4.171710589501519,1,"[10.954014889271237,24.5684500036891,0.21169846639656953]","[12.901071170394113,22.447959121272312,32.3291777273328]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.5239691555834725,4.171786298247753
2369-None,2369-1650,7e-06,0.5,False,2.4645597,3.0818417607424076,3.8518495311113528,1,"[25.005886765654154,26.498553510683564,0.17186775542880592]","[23.790903189453076,26.726664227509055,30.49840052151827]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.081684359392966,3.851780239827349
4678-None,4678-4758,7e-06,0.5,False,2.5073897,2.5210294089018683,2.345004916475737,1,"[40.14278165130544,22.20253844991543,0.11093177303537516]","[38.69570200070004,24.070253851014733,31.7937011779943]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.5210233383259038,2.344976644941198
4678-None,4678-4752,7e-06,0.5,False,2.6993597,3.6178777519125043,3.9892201101612508,1,"[40.14278165130544,22.20253844991543,0.11093177303537516]","[39.702343022825104,20.569305802510065,30.498869008728377]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.6176294653705554,3.989235416687734
4678-None,4678-4755,7e-06,0.5,False,2.7208782,3.6855083873241674,4.313769344029857,1,"[40.14278165130544,22.20253844991543,0.11093177303537516]","[41.439088944304174,22.526639615386735,30.21864902095701]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.685273022434558,4.313577600565623
3977-None,3977-3969,7e-06,0.5,False,2.5645187,3.739983001305406,2.7258331562103044,1,"[40.81452122429582,26.817325249236212,0.6162510336689203]","[39.990370130892686,29.18075282707026,0.8335944224744738]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.739908203140658,2.731325422791997
90-None,90-4,7e-06,0.5,False,2.8843388,3.716947161391764,3.514403359308134,1,"[6.786043256831794,29.266301564570576,32.04570171722764]","[8.324237242936722,27.054433871774886,0.3625818624417574]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.7169267382414546,3.514429679591558
11-None,11-771,7e-06,0.5,False,2.7748121,3.310097052311657,3.2548950966469463,1,"[10.533167663077563,29.839794141299144,0.15136105380116063]","[12.993768879104595,29.06584949765977,0.8615328658976228]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.3101981707586674,3.2546957649537944
11-None,11-867,7e-06,0.5,False,2.5526534,3.5833097261893,3.6664461727755784,1,"[10.533167663077563,29.839794141299144,0.15136105380116063]","[11.662535269238374,28.1683189247364,31.060515891298973]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.5833740742891678,3.6666276829928393
771-None,771-867,7e-06,0.5,False,2.8110013,3.6088937335866045,3.74111819894898,1,"[12.993768879104595,29.06584949765977,0.8615328658976228]","[11.662535269238374,28.1683189247364,31.060515891298973]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.608957214462862,3.7412090407742653
878-None,878-859,7e-06,0.5,False,2.6295898,3.1337679037112034,4.214845801810833,1,"[13.434883646494406,32.88108508680833,0.35715836917872396]","[13.04709587473133,31.780922444509503,30.467051960401133]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.134151477366686,4.215147552778944
957-None,957-878,7e-06,0.5,False,2.5881186,2.912853195559944,2.6390369330192547,1,"[11.529090722388519,34.28668664581509,31.937692817627646]","[13.434883646494406,32.88108508680833,0.35715836917872396]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.9125754667256842,2.9299199685410713
4066-None,4066-4051,7e-06,0.5,False,2.5778542,3.461698491569249,3.7195944527032796,1,"[40.16356367694799,32.79829867507884,0.16811164548326712]","[40.49087484601512,31.71742818782689,30.31662478132143]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.461528949061176,3.7195284135086695
4066-None,4066-4145,7e-06,0.5,False,2.5144442,3.061407899629298,3.810093553586102,1,"[40.16356367694799,32.79829867507884,0.16811164548326712]","[42.073510853037575,33.84732699313289,31.423104245311848]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.0613045697609778,3.810153435479151
4066-None,4066-4153,7e-06,0.5,False,2.5380747,2.9304910362585037,2.7429321899600843,1,"[40.16356367694799,32.79829867507884,0.16811164548326712]","[38.590553422434695,34.443604504953356,31.529907917097475]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.930353581083182,2.743032961516292
1066-None,1066-1668,7e-06,0.5,True,3.258163,85.31208452390317,83.7123404160565,1,"[17.084794992351387,39.51254848645904,31.928355159320592]","[19.016558711702103,37.653703500744115,1.1169659751077468]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",85.31240106105543,83.71237076893158
2473-None,2473-2547,7e-06,0.5,False,2.7818685,4.1581963173861745,3.4935962011547823,1,"[26.544789096188694,35.485991946602766,0.19337246416560044]","[25.804029972007193,33.252999522293905,31.290402920079313]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",4.15834430934774,3.493616277417459
2473-None,2473-2552,7e-06,0.5,False,2.7174229,4.352297900019246,3.7186220765704623,1,"[26.544789096188694,35.485991946602766,0.19337246416560044]","[28.21574405165775,34.727072362492464,30.716961086132095]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",4.352169117089943,3.7186611884244485
1847-None,1847-1763,7e-06,0.5,True,3.3016588,54.66106303958896,54.78906546295909,1,"[19.41191862336197,42.23565111417061,32.04583572628038]","[21.48500498119159,40.4197326622966,0.713820545411038]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",54.66119745947799,54.746619130906765,54.746619130906765,54.78911316034646
2672-None,2672-2576,7e-06,0.5,False,2.7579447,3.885570624811092,3.85124243018669,1,"[26.682784570421934,40.38890264325238,32.36978806972619]","[29.029395086580266,39.78328499217589,1.07116636651428]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.88560201835935,3.8513466272852384
5051-None,5051-4977,7e-06,0.5,True,3.1409908,80.70312138523718,81.29240950653958,1,"[46.51895188856881,42.733843173079784,32.2420378907482]","[48.41975148909242,40.55856847929881,1.008359867924396]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",80.70309970460221,81.29237915365957
1946-None,1946-1859,7e-06,0.5,False,2.8952247,3.486377202694493,3.801020688049672,1,"[22.47736374641543,50.16364631608751,31.526833960032178]","[24.33552165646227,48.63797308516436,0.5564386801207992]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.486244864143373,3.801047572029347
4346-None,4346-3565,7e-06,0.5,False,2.4990947,1.8970793847602152,2.0158363648008835,1,"[39.81516137894714,49.099202515786715,0.1497964424982027]","[38.413136240766406,50.93008681906713,31.685719657617618]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",1.977273206524842,2.0960830439362326
4346-None,4346-4347,7e-06,0.5,False,2.9682145,4.303078019668125,4.397972043865007,1,"[39.81516137894714,49.099202515786715,0.1497964424982027]","[39.342474983305124,47.21300304761205,30.53731067792601]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",4.303170899474935,4.3981320468956255
4346-None,4346-4351,7e-06,0.5,False,2.6820046,3.240059693828606,3.703968530853618,1,"[39.81516137894714,49.099202515786715,0.1497964424982027]","[41.386354343905424,48.866923969754836,30.530356921131865]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.239952938412898,3.784570295305457
399-None,399-1192,7e-06,0.5,False,2.6184283,4.077117926023615,2.189836406975557,1,"[11.189979950312186,0.6086425037681522,11.246849691030453]","[12.660219274778887,1.304365759471004,9.305773061367411]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",4.076825150834338,2.296412039868301
2805-None,2805-2798,7e-06,0.5,False,2.7584021,1.1364374285632997,2.417935337860974,1,"[27.52701328153129,3.2999214357148787,14.804154951421385]","[28.702686031395924,3.9601697835368626,12.586752210377487]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",1.1364984812098555,2.418257165089017
2894-None,2894-2798,7e-06,0.5,False,2.7817546,3.916408195084642,3.9063056298369077,1,"[28.374279021050445,5.7492613811507525,14.562995123471806]","[28.702686031395924,3.9601697835368626,12.586752210377487]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.91638850907475,3.906415420533449
2199-None,2199-2096,7e-06,0.5,False,2.6980417,4.4125618051764395,3.4324402682694157,1,"[20.36885369036319,13.619559164870275,14.291054134715095]","[21.05565589471167,11.61592673276187,12.733975279819944]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",4.412441260894411,3.432476908536046
3716-None,3716-3801,7e-06,0.5,False,2.8811234,4.125493692832816,4.644411397856121,1,"[36.98667186163523,12.312705022886497,14.957983463580705]","[35.4382694031509,12.712307560013706,12.711459689809285]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",4.125389755907236,5.015162698844506
4398-None,4398-4501,7e-06,0.5,False,2.6572186,3.549587201568161,3.4126676662878754,1,"[41.34862543870557,4.940944573877481,13.599456902662627]","[41.3923771451217,7.1894341399398485,12.30591754216321]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.5495522957571666,3.4129643439882784
2999-None,2999-2197,7e-06,0.5,False,2.5562075,2.100809767574036,2.182313489482272,1,"[25.29411078818598,14.682216481591247,14.670845333805568]","[23.896639675075583,14.386192798427324,12.618928990032574]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.100852781935828,2.1823719404492294
3098-None,3098-3103,7e-06,0.5,False,3.0042329,4.599048154205334,4.4666744827661224,1,"[26.435374213570313,19.641589626918922,14.141539381537859]","[29.025104920553474,19.741809118974466,12.964529344039917]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",4.598894655362528,4.466642829051125
3105-None,3105-3103,7e-06,0.5,False,2.9401056,1.81921792150992,1.261796506496071,1,"[28.365563016344026,21.143355994074632,15.124829981433507]","[29.025104920553474,19.741809118974466,12.964529344039917]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",1.8194382400542963,1.2618125068038353
6207-None,6207-6197,7e-06,0.5,False,2.6290674,2.4082361623641244,2.8252307236638408,1,"[53.90104226862849,18.85003009876001,13.759636414023417]","[52.97446458877879,16.903741695911386,12.400758774032155]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.4082840765549918,2.9229821678163717
709-None,709-695,7e-06,0.5,False,2.7596951,3.6406947475745377,3.7629967703404934,1,"[7.514059044360746,22.3677819790147,12.264487061145182]","[6.153902599113823,23.822556072970762,10.470079936471882]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.641044542819145,3.7633232805892476
707-None,707-709,7e-06,0.5,False,2.7138698,3.367569620069789,3.5984597149092488,1,"[6.723597537072062,23.58777204034306,14.451211098157652]","[7.514059044360746,22.3677819790147,12.264487061145182]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.367868639274093,3.61285972737096
6298-None,6298-6307,7e-06,0.5,False,2.4961193,2.965432402383204,1.5692796178070842,1,"[52.04241604509221,22.767961742281734,14.877292075117559]","[52.27467054734815,23.743955468414562,12.643515015262365]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.9654761972560664,1.667240236653015
34-None,34-42,7e-06,0.5,False,2.6246499,3.5643117296586695,3.4425600912964525,1,"[6.193588053772965,30.214319971699197,15.218717023822714]","[5.545135625106238,31.288530473027855,12.965929809814257]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.564295122290787,3.442449997070071
5614-None,5614-42,7e-06,0.5,False,2.8241323,2.8656887687572694,3.1251946031882043,1,"[4.163049753469487,29.15425805608075,13.992506048290013]","[5.545135625106238,31.288530473027855,12.965929809814257]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.8657453118357807,3.125045613916882
4802-None,4802-4002,7e-06,0.5,False,2.400428,1.994032504850924,1.811632043475059,1,"[45.694888323653586,31.566789086719922,14.787093729849454]","[45.05534446985371,30.437421420698175,12.781193529119605]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",1.9941840957981185,1.8658347823948134
4801-None,4801-5603,7e-06,0.5,False,2.5686151,3.2576346173468447,2.9409912242102707,1,"[50.95429152005569,29.521928375944086,13.179225407660393]","[52.84296256919896,28.164819537431963,12.18459806150865]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.2572974402355612,2.9407602821665932
4795-None,4795-4895,7e-06,0.5,False,2.5700522,2.842199283398743,3.034419161030267,1,"[49.62774622376911,31.532702138300543,13.12445691099796]","[49.189096048195296,33.381677457834435,11.478588571703]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.842330234379915,3.0981616361023043
901-None,901-899,7e-06,0.5,False,2.5593173,2.0841767805879345,2.724341355609482,1,"[16.582863404760978,38.247616527669244,13.579930176084508]","[15.604745805319522,36.86728963735942,11.728748185792767]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.1624257633739035,2.802437880221987
2605-None,2605-2600,7e-06,0.5,False,2.5561721,3.5642574847292536,2.1280630965482037,1,"[26.299597296036076,45.54305514249493,13.617739148228418]","[26.216890450716335,43.166600866082845,12.81786434556751]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.564295122298063,2.230936545529403
4294-None,4294-4184,7e-06,0.5,False,2.7633007,3.717487962958252,3.023969922552572,1,"[40.6448597163767,46.19266748972838,11.34472628473326]","[40.05824815513898,43.66085113333292,10.704302586040184]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.717360350783565,3.096860798475973
5900-None,5900-5903,7e-06,0.5,False,2.4673373,3.316011874319473,3.586871593081345,1,"[3.809305552007224,50.27499439222926,14.447133401840576]","[4.640779736122443,48.82461907589129,12.682165257442032]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.31626874639187,3.5868429746551556
314-None,314-412,7e-06,0.5,False,2.6180527,2.9434835423980985,3.767194269862681,1,"[7.766343192132046,51.091926497095955,13.21330501289943]","[6.141782203282257,52.957314874257555,12.542820176943264]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.943361957441084,3.767225793497346
314-None,314-307,7e-06,0.5,False,2.6896856,1.7480173973741244,2.976032581387915,1,"[7.766343192132046,51.091926497095955,13.21330501289943]","[8.715513454573184,51.59464602996819,10.845458202368343]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",1.7478921700676437,0.2606011397219845,0.09496114742796635,2.8102429060381837
1889-None,1889-1881,7e-06,0.5,False,3.0657776,5.335629687405337,5.333897405286896,1,"[21.86052534967657,50.27210587621463,13.27448877740305]","[21.030975932501256,48.27349111432298,11.329501646594311]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",5.335602369814296,5.333867919631302
3491-None,3491-3488,7e-06,0.5,False,2.6438676,2.780772516117587,1.3488982097252789,1,"[37.990842048567956,48.57050374987291,13.446780514724052]","[37.79952382873323,48.110150527505354,10.93798757413885]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.7807572529563913,1.3489686284010531
415-None,415-417,7e-06,0.5,False,2.671517,3.294584346697572,3.5660921427696377,1,"[5.923530181739819,2.4451046145058726,18.594790027901798]","[7.865613180970464,4.010238207171746,19.276493876219412]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.2945881191262743,3.5660295724737807
415-None,415-435,7e-06,0.5,False,2.7191718,3.764034101632595,4.115274052197853,1,"[5.923530181739819,2.4451046145058726,18.594790027901798]","[6.176718710377116,3.4182229301052374,21.034154317849218]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.763756893131358,4.114983054816548
415-None,415-425,7e-06,0.5,False,2.6609269,1.3861544597842732,1.8409945072307807,1,"[5.923530181739819,2.4451046145058726,18.594790027901798]","[7.792702043267218,1.6834157220961217,20.10834320634574]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",1.3862593072990421,1.8411188673053402
6000-None,6000-426,7e-06,0.5,False,2.725166,3.3652017053212053,3.1171676544722726,1,"[4.730061732657784,3.5224936772500186,15.377588655763672]","[5.3278754593441455,5.745385955991303,16.695446467155595]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.365266964006878,3.1172405881006853
6000-None,6000-6007,7e-06,0.5,False,2.5472272,3.2179313616110052,2.5052250988510747,1,"[4.730061732657784,3.5224936772500186,15.377588655763672]","[4.18835027077278,1.2336000616742595,14.518108290930812]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.217838698612468,2.5049796741514
6020-None,6020-6000,7e-06,0.5,False,2.7193739,3.5464793703722917,3.747680361125662,1,"[2.861229302156822,2.0980031765292537,16.577043804217265]","[4.730061732657784,3.5224936772500186,15.377588655763672]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.5465170079405652,3.7477132289568544
6006-None,6006-5999,7e-06,0.5,False,2.9631653,3.8048860403621667,3.722405085860606,1,"[0.6920575909690214,2.074697101555408,15.362497763406926]","[52.88193440798602,4.247708563151598,14.963462066832417]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.8049500849374454,3.7221300887831603
6006-None,6006-6015,7e-06,0.5,False,2.7243629,3.3631100884864815,3.771483998773252,1,"[0.6920575909690214,2.074697101555408,15.362497763406926]","[0.7176429178020882,1.8707768861909173,17.984544197636822]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.3630989012817736,3.7715619189475547
6023-None,6023-6006,7e-06,0.5,False,2.5777486,3.7607203044777116,3.249162565353171,1,"[1.6021626404482632,53.96252020350997,16.42690180221664]","[0.6920575909690214,2.074697101555408,15.362497763406926]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.7607216053220327,3.249058801869978
6020-None,6020-6006,7e-06,0.5,False,2.5474923,2.376128757751688,2.3031475603373974,1,"[2.861229302156822,2.0980031765292537,16.577043804217265]","[0.6920575909690214,2.074697101555408,15.362497763406926]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.3761967481987085,2.3033498405930004
6020-None,6020-6007,7e-06,0.5,False,2.6643111,2.7707807388751746,2.290787781623892,1,"[2.861229302156822,2.0980031765292537,16.577043804217265]","[4.18835027077278,1.2336000616742595,14.518108290930812]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.7707841644150903,2.2907750767772086
6015-None,6015-6032,7e-06,0.5,False,2.6858571,3.321274456336661,3.4278678239793137,1,"[0.7176429178020882,1.8707768861909173,17.984544197636822]","[53.86371186420209,1.3748287772903538,20.418146698970727]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",3.3214720969408518,3.4277071705364506
6015-None,6015-6012,7e-06,0.5,False,2.4656097,0.9450352141084324,0.6278098695748223,1,"[0.7176429178020882,1.8707768861909173,17.984544197636822]","[2.2699288011114547,1.0275716200681657,19.62743832994177]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",0.9448417361854808,0.33865139786939835,0.33865139786939835,0.6278709655816783
6015-None,6015-6016,7e-06,0.5,False,2.6162051,2.765164372382283,2.83708131116541,1,"[0.7176429178020882,1.8707768861909173,17.984544197636822]","[1.3563072327855892,3.429519923623708,19.90027335315542]","[[0.004300344978076964,53.983433624038035],[0.004300344978076964,53.983433624038035],[0.0962600162823577,32.4837399837186]]",2.765147201316722,2.8371268838382093
